time,ax,ay,az,wx,wy,wz
0.0,0.04,-0.01,-0.1,-0.01,-0.01,-0.0
0.2,-0.02,-0.04,-0.0,0.02,-0.01,-0.01
0.4,-0.05,0.06,-0.05,-0.02,0.01,-0.02
0.6,-0.05,0.01,-0.06,0.01,0.01,-0.0
0.8,0.01,-0.02,-0.0,0.02,-0.0,0.0
1.0,0.03,0.03,-0.1,0.01,-0.01,-0.0
1.19,0.16,-0.03,0.17,0.01,-0.04,0.02
1.39,-0.09,0.03,-0.22,0.03,0.01,0.01
1.59,-0.07,-0.07,0.02,0.01,0.01,-0.01
1.79,-0.02,-0.03,0.01,0.01,-0.0,0.01
1.99,-0.02,-0.01,-0.01,0.01,-0.0,0.01
